"Title","author","published","ISBN","price","image","category","category","category","category"
"BARNEMAD fra mos til Middagsmad","Anne Hjernøe, Jette Hjernøe og Pia E. Brown"," fra 2007 på forlaget Gyldendal - Hardback, 184sider, illustreret. Som ny","978-87-567-7727-8","30 kr","http://www.bogbasen.dk/images/3729410_125_125.jpg","Kogebøger","Mad & gastronomi"
"Danmark set fra oven - Luftfotos","Jan Kofod Winther"," fra 2009 på forlaget Gyldendal. Indb. 25x28cm. 270sider. Fin stand","9788702068917","45 kr","http://www.bogbasen.dk/images/3733214_125_125.jpg","Foto","Dokumentar"
"Se på fugle - en håndbog for alle som er interesserede i fugle og natur","Peder Jacobsen og Leif Schack-Nielsen (red)"," fra 1987 på forlaget G.E.C. Gad. Indb. 256sider, illustreret. Fin stand","87-12-01703-5","25 kr","http://www.bogbasen.dk/images/3695432_125_125.jpg","Natur","Zoologi","Fugle"
"Skovlandets folk i bronzealderen","Jørgen Jensen"," fra 1979 på forlaget Sesam. Indb, 120sider, illustreret. Fin stand","87-15-07538-9","20 kr","http://www.bogbasen.dk/images/3733312_125_125.jpg","Arkæologi","Historie:Danmark"
"Afrikas Horn","John Buchholzer"," fra 1958 på forlaget Fremad. Indb. 202sider, illustreret","87-15-07538-9","20 kr","http://www.bogbasen.dk/images/3733312_125_125.jpg","Samfund & historie"
"Ud på KØKKENGULVET begynderkogebog for voksne","Karen Hare","1. udgave fra 1987 på forlaget Politiken. Indb. 127sider, illustreret","87-567-4222-3","20 kr","http://www.bogbasen.dk/images/3670890_125_125.jpg","Mad & gastronomi","Kogebøger"
"Køge Museum Årbog 2004-05","Michael Teisen (red)"," fra 2005","87-567-4222-3","10 kr","http://www.bogbasen.dk/images/3718263_125_125.jpg","Lokalhistorie"
"Skatte fra Skagen - på Danske museer og i andre samlinger","Knud Voss"," fra 2005","8776001091","20 kr","http://www.bogbasen.dk/images/3669533_125_125.jpg","Kunsthistorie"
"Tal fra hjertet- de har taget skridtet til et bedre liv","Hjerteforeningen ( red.)"," fra 2009 på forlaget Hjerteforeningen, indb. 100 sider","9788791648205","20 kr","http://www.bogbasen.dk/images/3669540_125_125.jpg","Sundhed"
"En Lykkelig Kvinde","Hanne-Vibeke Holst"," fra 1999 på forlaget Gyldendal. INDB, 400sider","9788791648205","15 kr","http://www.bogbasen.dk/images/3710001_125_125.jpg","Romaner"
"Lempriéres Ordbog","Lawrence Norfolk","1. udgave fra 1994 på forlaget Munksgaard/Rosinante - Hft. 492sider. Fin stand.","87-00-55313-1","35 kr","http://www.bogbasen.dk/images/3654486_125_125.jpg","Romaner","Skønlitteratur"
"Danmark set fra oven - Luftfotos","Henning Dehn-Nielsen og Hans Henrik Tholstrup"," fra 2005 på forlaget Hans Henrik Tholstrup Publikationer. Indb. 27x27cm. 135sider. Som ny","87-989875-3-4","30 kr","http://www.bogbasen.dk/images/3739739_125_125.jpg","Dokumentar"
"Pandoras Ur","John J. Nance"," fra 1996 på forlaget Egmont - indb. 351sider. ","87-608-0134-4","25 kr","http://www.bogbasen.dk/images/3180213_125_125.jpg","Krimi/spænding","Skønlitteratur"
"Koras Stemme","Dorrit Willumsen"," fra 2000 på forlaget Gyldendal - Hft. 216sider. Fin stand","87-00-45554-7","25 kr","http://www.bogbasen.dk/images/3180217_125_125.jpg","Skønlitteratur"
"Sølvfalken","Evelyn Anthony"," fra 1977 på forlaget Lademann - Indb. 244sider","87-15-00880-0","20 kr","http://www.bogbasen.dk/images/3180220_125_125.jpg","Skønlitteratur"
"Sushi for Begyndere","Marian Keyes"," fra 2001 på forlaget Cicero - ","87-7714-427-9","20 kr","http://www.bogbasen.dk/images/3180223_125_125.jpg","Skønlitteratur"
"Enke i et år","John Irving"," fra 1999 på forlaget Lindhardt og Ringhof","87-604-0481-7","20 kr","http://www.bogbasen.dk/images/3180229_125_125.jpg","Skønlitteratur"
"Mitla Passet","Leon Uris"," fra 1990 på forlaget Wangel","87-7443-752-6","20 kr","http://www.bogbasen.dk/images/3180231_125_125.jpg","Skønlitteratur"
"Portræt i Sepia","Isabel Allende","1. udgave fra 2002 på forlaget Gyldendal","87-00-68734-0","25 kr","http://www.bogbasen.dk/images/3180238_125_125.jpg","Skønlitteratur"
"Børns Rettigheder i Danmark","Klaus Slavensky (red)"," fra 1993 på forlaget Det Danske center for Menneskerettigheder","8789040333","20 kr","http://www.bogbasen.dk/images/3731323_125_125.jpg","Samfundsvidenskab"
"I Kærlighedens vold","Judith Lennox"," fra 1999 på forlaget Egmont, indbundet, 429 sider. Fin stand","8789040333","30 kr","http://www.bogbasen.dk/images/3652465_125_125.jpg","Romaner","Skønlitteratur"
"Slank og sund på 8 uger - Lene Hanssons wellness program","Lene Hansson","1. udgave fra 2007 på forlaget Aschehoug - Hft. Spiralryg. 303sider, illustreret, Fin stand","978-87-11-26745-5","35 kr","http://www.bogbasen.dk/images/3739899_125_125.jpg","Sundhed"
"Danmarks Dronning","Poul Jørgensen"," fra 1995 på forlaget Børsen","87-7553-485-1","25 kr","http://www.bogbasen.dk/images/3739742_125_125.jpg","Biografier"
"Klinkevals","Jane Aamund","1. udgave fra 1989 på forlaget Hernov, hft.177 sider. Fin stand","87-7553-485-1","20 kr","http://www.bogbasen.dk/images/3731335_125_125.jpg","Skønlitteratur","Romaner"
"Se dig ikke tilbage","Mary Higgins Clark"," fra 1999 på forlaget Egmont, indb. 277 sider. Som ny","","20 kr","http://www.bogbasen.dk/images/3730767_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding"
"Rya-Rya - kun en mor - 1+2","Ivar Lo-Johansson"," fra 1949 på forlaget Fremad. indb. 435sider.","","25 kr","http://www.bogbasen.dk/images/3720769_125_125.jpg","Romaner"
"The Human Group","George C. Homans"," fra 1950 på forlaget Routledge & Kegan Paul Ltd.","","25 kr","http://www.bogbasen.dk/images/3726497_125_125.jpg","Studiebøger"
"Dværgenes dans","Anne Marie Løn","1. udgave fra 1999 på forlaget Gad. Indb. 364sider","8760404787","25 kr","http://www.bogbasen.dk/images/3730634_125_125.jpg","Skønlitteratur","Romaner"
"Kreditorforfølgning - Materiel foged- og konkursret","Bo von Eyben og Eva Smith","2. udgave fra 1996 på forlaget GAD  JURA","87-607-0319-9","20 kr","http://www.bogbasen.dk/images/3683296_125_125.jpg","Studiebøger"
"Projektstyringens problemer og værktøjer - Fra kaos til resultat","Preben Melander (red)"," fra 1993 på forlaget Jurist- og Økonomforbundet","87-574-5805-7","20 kr","http://www.bogbasen.dk/images/3683302_125_125.jpg","Studiebøger"
"Marketing Management","Geoff Lancaster and Lester Massingham"," fra 1993 på forlaget McGraw-Hill","0-07-707420-3","20 kr","http://www.bogbasen.dk/images/3683298_125_125.jpg","Studiebøger"
"Macroeconomics","N. Gregory Mankiw","2. udgave fra 1994 på forlaget Worth Publishers","0-87901-722-8","20 kr","http://www.bogbasen.dk/images/3683297_125_125.jpg","Studiebøger"
"Practical English Usage","Michael Swan","2. udgave fra 1995 på forlaget Oxford University Press. Hft. 658sider","0-19-431197-x","40 kr","http://www.bogbasen.dk/images/3739890_125_125.jpg","Sprog","Studiebøger","Engelsk"
"Measuring Sustainable Development - Macroeconomics and the Environment","Giles Atkinson m.fl."," fra 1999 på forlaget Edward Elgar","1-84064-198-3","20 kr","http://www.bogbasen.dk/images/3683299_125_125.jpg","Studiebøger"
"People, States & Fear - An agenda for international security studies in the post-cold war era","Barry Buzan"," fra 1991 på forlaget Harvester Wheatsheaf","0-7450-0720-1","20 kr","http://www.bogbasen.dk/images/3683301_125_125.jpg","Studiebøger"
"Tab 7 pund på 7 dage - og hold dig slank og sund hele livet","Miriam Stoppard"," fra 1991 på forlaget Sesam - Paperback, 143 sider i pæn stand","8772587334","20 kr","http://www.bogbasen.dk/images/3482213_125_125.jpg","Sundhed"
"Sommerfugle - en guide","Nicholas Hammond"," fra 2007 på forlaget Connaught. Hft. 13x18cm. 95sider, som ny","978-1-84517-126-1","20 kr","http://www.bogbasen.dk/images/3709432_125_125.jpg","Natur"
"Sølvbryllup","Maeve Binchy","4. udgave fra 2002 på forlaget Cicero. Paperback, 316sider","978-1-84517-126-1","20 kr","http://www.bogbasen.dk/images/3652621_125_125.jpg","Skønlitteratur"
"MOTORER - forbrændingsmotor i bil og båd - motorernes funktion, vedligeholdelse og reparation","Werner Schwoch"," fra 1966 på forlaget Ivar. Indb. 313sider, illustreret","978-1-84517-126-1","25 kr","http://www.bogbasen.dk/images/3740895_125_125.jpg","Teknik","Studiebøger"
"Livet i Danmark 1937-1942 - Gemt og Glemt i Alvor og Skæmt","Axel Kjerulf (red)"," fra 1969 på forlaget Hassings","978-1-84517-126-1","40 kr","http://www.bogbasen.dk/images/3664711_125_125.jpg","Samfund & historie"
"Vejen til varigt vægttab - med slankedoktor.dk","Læge Carl J. brandt og diætist Lisa Bolting","1. udgave fra 2006 på forlaget Aschehoug - Hardback, 196sider, som ny","87-11-26510-8","30 kr","http://www.bogbasen.dk/images/3740673_125_125.jpg","Sundhed"
"Naturlægebog for børn","Aviva Jill Romm","2. udgave fra 1999 på forlaget Egmont - Hardback, 248sider, som ny","87-608-6016-2","20 kr","http://www.bogbasen.dk/images/3740205_125_125.jpg","Sygdom/sundhed"
"En kvik kogebog - til dig der har travlt i hverdagen - dansk mad til hele ugen","Brian Schow"," fra 2000 på forlaget Tommeliden. Hft. 59sider.","87-608-6016-2","10 kr","http://www.bogbasen.dk/images/3708157_125_125.jpg","Kogebøger"
"Festlig mad - Familie håndbøgerne","Kirsten Hüttemeier"," fra 1982 på forlaget Grafisk. Indb. 187sider. Fin stand","87-608-6016-2","10 kr","http://www.bogbasen.dk/images/3708174_125_125.jpg","Kogebøger"
"Mad i fritidshuset - 150 opskrifter på lette og velsmagende retter","Kirsten Høeg-Larsen"," fra 1972 på forlaget Gyldendal. Hft. 103sider","87-608-6016-2","15 kr","http://www.bogbasen.dk/images/3729492_125_125.jpg","Kogebøger","Mad & gastronomi"
"Slank for altid - med den effektive cirkel","Birgitte Nymann","1. udgave fra 2002 på forlaget Borgen - Hft. 160sider, som ny","87-21-01618-6","25 kr","http://www.bogbasen.dk/images/3740669_125_125.jpg","Sundhed","Ernæringsvidenskab"
"Sigrid Riises bedste råd om børneopdragelse","Sigrid Riise","1. udgave fra 2009 på forlaget Lindhardt og Ringhof - Hardback, 108sider, som ny","978-87-11-43017-0","45 kr","http://www.bogbasen.dk/images/3654809_125_125.jpg","Studiebøger","Pædagogik"
"At have en handicappet bror/søster - opvækst og udvikling for søskende til handicappede børn","Hans Clausen"," fra 1989 på forlaget Dansk psykologisk. Hft. 104sider. Fin stand","8777060288","20 kr","http://www.bogbasen.dk/images/3730087_125_125.jpg","Psykologi","Studiebøger"
"Bogen om det skjulte ansigt - Europafortællinger","Willy- August Linnemann"," fra 1975 på forlaget  Lademann. Indb. 268sider, illustreret af Mads Stage","8777060288","20 kr","http://www.bogbasen.dk/images/3736148_125_125.jpg","Skønlitteratur"
"Havet- på opdagelse i dyrenes univers","Samatha Gray","2. udgave fra 2004 på forlaget Den faktyrlige bogklub, indb. 48 sider, som ny","8762685147","30 kr","http://www.bogbasen.dk/images/3480771_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding","Naturvidenskab"
"The Romance of TALL SHIPS","Jonathan Eastland"," fra 1999 på forlaget Quantum Books. Indb. 23x30cm. 96sider, illustreret med flotte farvefotos og historisk beskrivelse. Engelsk tekst. Fin stand","0-86288-267-2","30 kr","http://www.bogbasen.dk/images/3730786_125_125.jpg","Skibe","Dokumentar"
"Når MOR er på SKRUMP","Alice Apel Hartvig og Majbrit Bobjerg Louring Hansen","1. udgave fra 2009 på forlaget Politiken - Indb. 149sider, illustreret, som ny","978-87-567-9365-0","40 kr","http://www.bogbasen.dk/images/3654500_125_125.jpg","Sundhed"
"Tropiske Orkideer som hobby","H.B. Thomasen","2. udgave fra 1998 på forlaget P. Martinsen","87-986943-0-8","20 kr","http://www.bogbasen.dk/images/3680852_125_125.jpg","Hus & have"
"DUKAN DIÆTEN - gå ned i vægt med PROTEINKUREN - kostprogrammet der har hjulpet millioner af mennesker med at tabe sig","Dr. Pierre Dukan","Gå ned i vægt med proteinkuren, der har hjulpet millioner af mennesker med at tabe sig! Den franske læge, Pierre Dukan, opdagede for 35 år siden, at hans overvægtige patienter opnåede opsigtsvækkende resultater ved at spise udelukkende proteiner som kød, fisk, skaldyr og fedtfattige mælkeprodukter.","978-87-400-0752-7","45 kr","http://www.bogbasen.dk/images/3733674_125_125.jpg","Sundhed"
"STENALDERKOST - Tab dig og styrk dit helbred ved at spise den kost, du er skabt til","Loren Cordain","2. udgave fra 2012 på forlaget Libris - Paperback, 221sider, fin stand","978-87-7843-988-8","50 kr","http://www.bogbasen.dk/images/3482201_125_125.jpg","Sundhed"
"Den dovne piges guide til sundhed","Anita Naik","1. udgave fra 2003 på forlaget Borgen - Paperback, 15,5x18cm, 254sider, som ny","87-21-02215-1","25 kr","http://www.bogbasen.dk/images/3733656_125_125.jpg","Sundhed"
"DEN HVIDE NIL - om de mænd der åbnede det mørke Afrika for verden","Alan Moorehead"," fra 1991 på forlaget Spektrum. Indb. 313sider, illustreret. Som ny","87-7763-041-6","30 kr","http://www.bogbasen.dk/images/3641663_125_125.jpg","Samfund & historie","Afrika"
"Bogen om det skjulte ansigt","Willy-August Linnemann"," fra 1975 på forlaget Lademann. Indb. 268sider, illustreret med Mads Stage tegninger","87-7763-041-6","20 kr","http://www.bogbasen.dk/images/3736147_125_125.jpg","Skønlitteratur","Romaner"
"Døden må have en Årsag","Willy-August Linnemann"," fra 1976 på forlaget Lademann. Indb. 304sider, illustreret med Mads Stage tegninger","87-7763-041-6","20 kr","http://www.bogbasen.dk/images/3739688_125_125.jpg","Skønlitteratur","Romaner"
"Der Marxismus und die Nationale und Koloniale frage - eine sammlung ausgewählter aufsätze und reden","J. Stalin"," fra 1939 på forlaget Verlag für fremdsprachige literatur, Moskau","87-7763-041-6","250 kr","http://www.bogbasen.dk/images/3724222_125_125.jpg","Samfundsvidenskab"
"Sørens Haver 2 - 25år med køkkenhave og hakkejern","Søren Ryge Petersen"," fra 2000 på forlaget Bonnier - Hardback, 64sider, illustreret, fin stand","87-604-0878-2","20 kr","http://www.bogbasen.dk/images/3482212_125_125.jpg","Hus & have"
"Roser","Svend Jonasen"," fra 1972 på forlaget Clausens små havebøger, Hft. 48sider","87-11-01662-0","15 kr","http://www.bogbasen.dk/images/3481815_125_125.jpg","Hus & have"
"Stauder","Svend Jonasen","2. udgave fra 1969 på forlaget J. Fr. Clausen, Hft. 104sider","87-11-01662-0","15 kr","http://www.bogbasen.dk/images/3482200_125_125.jpg","Hus & have"
"Alt om VAND I HAVEN - Praktiske anvisninger og gode råd om havebassiner, vandløb og vandhaver","Peter Stadelmann"," fra 1992 på forlaget Komma og Clausen, Hft. 144sider, illustreret. God stand","87-7512-552-8","20 kr","http://www.bogbasen.dk/images/3729951_125_125.jpg","Hus & have"
"Slank -med hjerteforeningen","Marianne Stagsted"," fra 2007 på forlaget Hjerteforeningen, hft.m.spiralryg,140sider, fin stand","8791648084","25 kr","http://www.bogbasen.dk/images/3681526_125_125.jpg","Sundhed"
"Pip-Larssons lille O","Edith Unnerstad"," fra 1980 på forlaget Gyldendal. Hardback, 151sider, illustreret med tegninger af Ilon Wikland","8791648084","15 kr","http://www.bogbasen.dk/images/3718480_125_125.jpg","Børnebøger"
"CALLANETICS: 10 Years Younger in 10 Hours","Callan Pinckney with Sallie Batson"," fra 1989 på forlaget Arrow books, Hft. 20,5x25,5cm. 206sider, illustreret. ","0-09-970140-5","25 kr","http://www.bogbasen.dk/images/3733181_125_125.jpg","Selvudvikling"
"fat-burner - Spis dig slank","Caroline M. Shreeve","1. udgave fra 2002 på forlaget Lindhardt og Ringhof, Hft. 20x26cm. 128sider, illustreret. Som ny","87-604-1354-9","30 kr","http://www.bogbasen.dk/images/3652443_125_125.jpg","Sundhed"
"Visuelt Vægttab - 30-dages planen","Dr. Shapiro"," fra 2005 på forlaget Aschehoug, Hft. 19x25cm. 175sider, illustreret. God stand","87-11-26164-1","40 kr","http://www.bogbasen.dk/images/3655095_125_125.jpg","Sundhed"
"Haven's EvighedsKalender","Redaktion"," fra 1965 på forlaget Det Jydske Haveselskab og Østifternes Haveselskab","87-11-26164-1","15 kr","http://www.bogbasen.dk/images/3719245_125_125.jpg","Hus & have"
"Århundredets kærlighedseventyr","Märta Tikkanen"," fra 1979 på forlaget Lindhardt og Ringhof","87-7560-326-8","20 kr","http://www.bogbasen.dk/images/3635294_125_125.jpg","Digte","Skønlitteratur"
"Krebsens vendekreds","Henry Miller"," fra 1981 på forlaget Lindhart og Ringhof, paper back, 227 sider","87-7560-326-8","20 kr","http://www.bogbasen.dk/images/3662788_125_125.jpg","Skønlitteratur","Fortællinger","Erotik"
"Ny engelsk prosa","Red. Elias Bredsdorff"," fra 1966 på forlaget Stig Vendelkær","87-7560-326-8","20 kr","http://www.bogbasen.dk/images/3653264_125_125.jpg","Skønlitteratur"
"Kvinden i buret","Jussi Adler-Olsen","5. udgave fra 2009 på Politikens forlag, indbundet, 379 sider","87-7560-326-8","35 kr","http://www.bogbasen.dk/images/3652466_125_125.jpg","Romaner","Krimi/spænding"
"Oxford Style Manual - The essential handbook for all writers and editors","R. M. Ritter"," fra 2003 på forlaget Oxford university Press. Indb. 1031 sider. Engelsk","978-0-19-860564-5","75 kr","http://www.bogbasen.dk/images/3726481_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding","Naturvidenskab","Studiebøger"
"Dansk kunst 1996","Torben Weirup (red)"," fra 1996 på forlaget Fogtdal. Indb. 22x27cm. 267sider. Fin stand","8778070317","30 kr","http://www.bogbasen.dk/images/3740439_125_125.jpg","Kunsthistorie"
"Joan Miró 1893-1983 - The Man and His Work - With a commentary on Miró's late works and notes on his paintings by Hajo Düchting","Walter Erben"," fra 1988 på forlaget Benedikt Taschen. 25x30cm. 248sider, illustreret i farver. Som ny","3822801127","50 kr","http://www.bogbasen.dk/images/3663229_125_125.jpg","Kunsthistorie"
"GRUSOM - Sagaen om Humarionetterne","Klaus Slavensk"," fra 2010 på forlaget Andedammen. 18x21,5cm. 263sider med illustrationer af Brian Pilkington. Som ny","879915527","20 kr","http://www.bogbasen.dk/images/3718462_125_125.jpg","Børnebøger"
"Den sociale arv og mønsterbrydere","Steen Elsborg. Trine Juul. Hansen. Vagn Rabøl Hansen"," fra 1999 på forlaget Dansk Pædagogiske Institut","87-7416-364-7","20 kr","http://www.bogbasen.dk/images/3707206_125_125.jpg","Studiebøger"
"Sail Amsterdam 2005","Nico Koster, photography"," fra 2005 på forlaget Kampert","90-809406-3-1","35 kr","http://www.bogbasen.dk/images/3664733_125_125.jpg","Dokumentar"
"Le grand livre des fables","Jean de La Fontaine","Stor flot indb.bog 27x36cm. 147sider med 36 eventyrlige fabler, illustreret med festlige farve-tegninger og fransk tekst.","280065807-x","25 kr","http://www.bogbasen.dk/images/3679012_125_125.jpg","Skønlitteratur","Børnebøger"
"Sejlskibe og sømænd i forrige århundrede - 323 illustrationer","Gunnar Knudsen"," fra 1975 på forlaget Chr. Erichsen","8755504205","30 kr","http://www.bogbasen.dk/images/3664998_125_125.jpg","Dokumentar"
"Hundehjerte","Pernille Rygg"," fra 2000 på forlaget Gyldendal. Hft. 283sider","8755504205","20 kr","http://www.bogbasen.dk/images/3652600_125_125.jpg","Skønlitteratur","Romaner"
"Riber Ret - Et tidsbillede","Hans Edvard Nørregård-Nielsen"," fra 2001 på forlaget Gyldendal","8702003198","25 kr","http://www.bogbasen.dk/images/3640877_125_125.jpg","Samfundsvidenskab"
"Hestedrengen - En fars kamp for sin autistiske søn","Rupert Isaacson","1. udgave fra 2011 på forlaget Bazar, indb., 337 sider, med farvefotos","9788771160079","40 kr","http://www.bogbasen.dk/images/3740651_125_125.jpg","Personlig udvikling","Pædagogik"
"Livet i mine mænd","Susanne Bjerrehuus"," fra 2003 på forlaget Egmont Bogklub. Indb. 270sider, + 20sider med fotos","87-632-0319-7","20 kr","http://www.bogbasen.dk/images/3731339_125_125.jpg","Erindringer"
"Undervisning i videnssamfundet. Uddannelse i en usikker tid.","Andy Hargreaves"," fra 2003 på forlaget Egmont Bogklub. Indb. 270sider, + 20sider med fotos","87-76-7004-96","40 kr","http://www.bogbasen.dk/images/3737832_125_125.jpg","Studiebøger"
"EKKO","Maeve Binchy"," fra 1997 på forlaget Chr. Erichsen. Paperback. 479sider","87-76-7004-96","20 kr","http://www.bogbasen.dk/images/3652598_125_125.jpg","Skønlitteratur","Romaner"
"Hvad siger Koranen? - udvalgte tekster om Allah, Drab, Engle, Koranen, Profeter, Vantro, Ægteskab, o.a.","Finn O. hvidberg-Hansen (red)"," fra 2006 på forlaget Gyldendal. Hardback, 215sider. Fin stand","87-76-7004-96","45 kr","http://www.bogbasen.dk/images/3653693_125_125.jpg","Religion"
"Dengang jeg måtte fortælle eventyr - for ikke at få hugget hovedet af!","Thorstein Thomsen"," fra 2008 på forlaget Carlsen. 25x25cm. 120sider, illustreret med tegninger af Malene Laugesen","978-87-626-0482-7","20 kr","http://www.bogbasen.dk/images/3729007_125_125.jpg","Børnebøger"
"Det NYE Testamente","Oversat af Anna Sophie og Paul Seidelin"," fra 1978 på forlaget Det danske Bibelselskab","8775230771","20 kr","http://www.bogbasen.dk/images/3681519_125_125.jpg","Studiebøger","Religion"
"Den russiske sangerinde","Leif Davidsen","2. udgave fra 1989 på forlaget Lindhardt og Ringhof. Indb. 237sider","8789327144","20 kr","http://www.bogbasen.dk/images/3256871_125_125.jpg","Skønlitteratur","Krimi/spænding"
